name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude,facility_id,no_fly_categories,in_no_fly_zone
دکتر مرتضی جعفری,doctors,doctor,doctors,True,False,35.7664259,51.4414315,1183,,False
دکتر بیتا زلالی,doctors,doctor,doctors,True,False,35.7757116,51.4644084,1184,,False
دکتر محمدرضا مقدم نیا,doctors,doctor,doctors,True,False,35.7545253,51.4158207,1185,,False
دکتر کیانا کیا,doctors,doctor,doctors,True,False,35.7561611,51.3929074,1186,,False
دکتر ندا مهرعلیزاده,doctors,doctor,doctors,True,False,35.7662022,51.4376618,1188,,False
دکتر مریم کرمعلی,doctors,doctor,doctors,True,False,35.7459221,51.4113817,1189,,False
دکتر نگین حدادی,doctors,doctor,doctors,True,False,35.7548048,51.3311013,1192,,False
دکتر جهانگیر قربانی,doctors,doctor,doctors,True,False,35.8025187,51.4573823,1193,,False
دکتر احمد دانشی,doctors,doctor,doctors,True,False,35.737584,51.4149122,1194,,False
دکتر حمید ارونقی,doctors,doctor,doctors,True,False,35.7204177,51.3578702,1195,,False
دکتر زهرا ستوده,doctors,doctor,doctors,True,False,35.6192958,51.4558229,1197,,False
دکتر ابراهیم شهسواری,doctors,doctor,doctors,True,False,35.7584509,51.4118716,1198,,False
دکتر سامان خرمی نژاد,doctors,doctor,doctors,True,False,35.7934275,51.4516051,1200,,False
دکتر علی الستی,doctors,doctor,doctors,True,False,35.7008282,51.3810056,1201,,False
دکتر علی فرجی,doctors,doctor,doctors,True,False,35.7806898,51.4614351,1202,,False
دکتر فاطمه چراغی,doctors,doctor,doctors,True,False,35.7826851,51.3739939,1204,,False
کلینیک هسته ای سارا,clinic,clinic,clinic,True,False,35.7236986,51.4140598,1207,,False
دکتر شراره صدری نائینی,doctors,doctor,doctors,True,False,35.7632627,51.3367166,1209,,False
دکتر سپیده فاضلی,doctors,doctor,doctors,True,False,35.7814904,51.3719073,1210,,False
نادره شایگان,doctors,doctor,doctors,True,False,35.7403204,51.4655086,1213,,False
دکتر سعیده شاه علی,doctors,doctor,doctors,True,False,35.7999771,51.4904124,1218,,False
دکتر خسرو حق شناس,doctors,doctor,doctors,True,False,35.7112433,51.4026729,1221,,False
دکتر بهنام نصیری,doctors,doctor,doctors,True,False,35.7587412,51.4140374,1224,,False
دکتر فرزانه درویش زاده,doctors,doctor,doctors,True,False,35.7662628,51.4423158,1225,,False
دکتر فاطمه سیدی,doctors,doctor,doctors,True,False,35.740743,51.5348018,1226,,False
دکتر ویدا ناجی,doctors,doctor,doctors,True,False,35.7177284,51.4195633,1227,,False
دکتر اعظم صلاتی,doctors,doctor,doctors,True,False,35.7077455,51.3874122,1228,,False
کلینیک فیزیوتراپی هدف,doctors,doctor,doctors,True,False,35.7543222,51.3963033,1229,,False
دکتر ابوالفضل رحیمی,doctors,doctor,doctors,True,False,35.7537254,51.4104586,1232,,False
دکتر لیلا آذرنوش,doctors,doctor,doctors,True,False,35.7806718,51.4615691,1233,,False
دکتر جاوید ظفری,doctors,doctor,doctors,True,False,35.7995779,51.4110744,1234,,False
دکتر ناصر مهاجرانی,doctors,doctor,doctors,True,False,35.7412907,51.409701,1235,,False
دکتر امیر مصدق,doctors,doctor,doctors,True,False,35.775779,51.4639724,1236,,False
دکتر امیر مصدق,doctors,doctor,doctors,True,False,35.7657629,51.4352474,1238,,False
دکتر علی نبی پور,doctors,doctor,doctors,True,False,35.7659915,51.4428546,1240,,False
آزمایشگاه آلما,,laboratory,laboratory,True,False,35.6393051,51.4109459,1241,,False
آزمایشگاه شما,,laboratory,laboratory,True,False,35.6553764,51.4909439,1244,,False
آزمایشگاه ویان,,laboratory,laboratory,True,False,35.734745,51.4330368,1245,,False
آزمایشگاه الماس,,laboratory,laboratory,True,False,35.6192741,51.4557953,1246,,False
دکتر ایمان روغنی,doctors,doctor,doctors,True,False,35.7605642,51.4104207,1247,,False
کلینیک میلانی,clinic,,clinic,True,False,35.7589142,51.412746,1248,,False
دکتر کامبیز ایزدپناه,doctors,doctor,doctors,True,False,35.7814446,51.3712655,1249,,False
مرکز روان شناسی و مشاوره رضوان,clinic,psychotherapist,clinic,True,False,35.694583,51.3792013,1251,,False
طب کار پرانا,clinic,clinic,clinic,True,False,35.7261213,51.4190983,1252,,False
آزمایشگاه آرتمیس,,laboratory,laboratory,True,False,35.7688538,51.3278996,1253,,False
کلینیک زیبایی سو,clinic,clinic,clinic,True,False,35.7461678,51.4051181,1254,,False
آزمایشگاه پاتوبیولوژی الهام,,laboratory,laboratory,True,False,35.7265714,51.3232376,1255,,False
کلینیک ژنتیک دکتر فرهود,clinic,clinic,clinic,True,False,35.7109826,51.4059716,1257,,False
مرکز لیزر و زیبایی مرجان,clinic,clinic,clinic,True,False,35.7098656,51.408103,1259,,False
دکتر صالحیان متخصص تغذیه ورزشی,doctors,,doctors,True,False,35.7803516,51.3805461,1260,,False
کلینیک دکتر رنگیانی,clinic,clinic,clinic,True,False,35.75675,51.3974779,1261,,False
مطب دکتر شبنم رفیع زاده,doctors,doctor,doctors,True,False,35.7358327,51.3391006,1263,,False
دکتر زهراسادات سعادت مندی,doctors,doctor,doctors,True,False,35.7724332,51.4212334,1265,,False
آزمایشگاه ویروس شناسی امیرآباد,,laboratory,laboratory,True,False,35.7212834,51.3896171,1267,,False
دکتر مهری مهراد,clinic,clinic,clinic,True,False,35.7989071,51.4142679,1268,,False
آزمایشگاه نگین پویا,,laboratory,laboratory,True,False,35.7441177,51.411026,1270,,False
Parshayan Co,,laboratory,laboratory,True,False,35.7721816,51.4223506,1274,,False
مرکز سلامت و زیبایی اپال ول بی,clinic,clinic,clinic,True,False,35.7769554,51.3512965,1277,,False
دکتر محمدجواد امیدمعظم,doctors,doctor,doctors,True,False,35.7970716,51.4461269,1279,,False
دکتر فرزاد پرویزیان,doctors,doctor,doctors,True,False,35.7681768,51.4131155,1280,,False
مرکز فوق تخصصی چشم پزشکی بصیر,clinic,clinic,clinic,True,False,35.7115384,51.3843384,1283,,False
مطب دکتر ماندانا احمدی,doctors,doctor,doctors,True,False,35.7701819,51.4224168,1287,,False
آزمایشگاه پاتوبیولوژی و ژنتیک دکتر معین الدین صفوی,,laboratory,laboratory,True,False,35.7238954,51.4080976,1291,,False
درمانگاه اصحاب الحسین,clinic,clinic,clinic,True,False,35.6700134,51.4026635,1293,,False
گروه مشاورین هانا,clinic,psychotherapist,clinic,True,False,35.7989167,51.4141866,1294,,False
دکتر فرهود گوراوانچی,doctors,doctor,doctors,True,False,35.7861368,51.4266754,1295,,False
sheen center,doctors,doctor,doctors,True,False,35.7717054,51.3782523,1298,,False
درمانگاه شبانه‌روزی سینوهه,clinic,clinic,clinic,True,False,35.6350148,51.3872677,1301,,False
مطب دکتر لیلا پیرزاده,doctors,doctor,doctors,True,False,35.755892,51.410889,1303,,False
کلینیک روانشناسی روان رشد,,clinic,clinic,True,False,35.7269921,51.5290396,1309,,False
آزمایشگاه پاتوبیولوژی و ژنتیک غدیرخم (رهسا),,laboratory,laboratory,True,False,35.7570563,51.4577727,1310,,False
دکتر مرتضی ترابی متخصص طب سوزنی و طب سنتی,doctors,doctor,doctors,True,False,35.740648,51.4930341,1311,,False
مرکز تصویربرداری آرینا,doctors,doctor,doctors,True,False,35.7553542,51.4539599,1312,,False
دکتر محمدرضا مبینی,doctors,,doctors,True,False,35.7668594,51.4408059,1313,,False
کلینیک پوست و مو و زیبایی آذین,clinic,,clinic,True,False,35.7420685,51.4108877,1317,,False
مرکز لیزر رزت | Rozet clinic,clinic,clinic,clinic,True,False,35.7341584,51.354348,1319,,False
کلینیک پوست و زیبایی آرتین,clinic,clinic,clinic,True,False,35.7227458,51.4092399,1320,,False
فیزیوتراپی ثمربخش,clinic,physiotherapist,clinic,True,False,35.6403631,51.4114426,1322,,False
چشم پزشکی خیریه امیرالمومنین,clinic,clinic,clinic,True,False,35.6521416,51.4413511,1327,,False
خانه و سلامت ارج شوش,clinic,clinic,clinic,True,False,35.6576604,51.4406105,1328,,False
ارتوپدی فنی پایارایستا,doctors,doctor,doctors,True,False,35.7873005,51.441408,1330,,False
موسسه رادیولوژی و سونوگرافی پرتوی مهر,doctors,doctor,doctors,True,False,35.7520729,51.4109814,1332,,False
آزمایشگاه دنا,,laboratory,laboratory,True,False,35.750127,51.4110462,1334,,False
مطب دکتر علی صادقی,doctors,doctor,doctors,True,False,35.7341625,51.4137556,1335,,False
کلینیک دکتر فروغ (مرکز جامع طب فیزیکی و توانبخشی),clinic,clinic,clinic,True,False,35.7101117,51.3772662,1336,,False
کلینیک زیبایی آوابیوتی,doctors,doctor,doctors,True,False,35.7664406,51.4566011,1337,,False
رادیولوژی و سونوگرافی اطلس,doctors,doctor,doctors,True,False,35.6187302,51.45579,1343,,False
دکتر علیرضا شفیعی,doctors,doctor,doctors,True,False,35.801378,51.459888,1347,,False
مرکز زیبایی فلور,clinic,clinic,clinic,True,False,35.8070789,51.4264203,1348,,False
دکتر یسری جهانگیری,doctors,doctor,doctors,True,False,35.7085026,51.3851077,1349,,False
سونوگرافی دکتر هدایی (مرکز تصویربرداری جردن),doctors,doctor,doctors,True,False,35.7681188,51.4196969,1350,,False
دکتر وحیدرضا حکمتی,doctors,doctor,doctors,True,False,35.759792,51.4586685,1352,,False
مطب زیبایی شاین,clinic,clinic,clinic,True,False,35.8059376,51.4247256,1353,,False
جراح و متخصص گوش حلق و بینی دکتر جابر قرشی,doctors,doctor,doctors,True,False,35.7469315,51.4495234,1354,,False
کلینیک ارتوپدی  دکتر کورش فاتح,clinic,clinic,clinic,True,False,35.7270876,51.3761822,1356,,False
دکتر نرگس مهرابی,doctors,doctor,doctors,True,False,35.5942772,51.4428656,1358,,False
دکتر مسیح کاویان,doctors,doctor,doctors,True,False,35.8013908,51.4180439,1360,,False
مطب پوست و مو و زیبایی آیدا,clinic,clinic,clinic,True,False,35.7341898,51.3572127,1367,,False
دکتر بابک رجبلو / مطب دکتر لو,doctors,doctor,doctors,True,False,35.7670076,51.4253818,1370,,False
کلینیک زیبایی زیباچه,clinic,clinic,clinic,True,False,35.7598399,51.3300877,1371,,False
دکترعبدیزدانی,doctors,doctor,doctors,True,False,35.7973363,51.4109188,1372,,False
دکترسپیده اسدی,doctors,doctor,doctors,True,False,35.7973526,51.4109207,1373,,False
دکتر آنا آوامهر,doctors,doctor,doctors,True,False,35.8074144,51.4627997,1374,,False
انستیتو پوست مهسا مولایی (شماره ثبت 53416),clinic,clinic,clinic,True,False,35.7612784,51.4038224,1375,,False
دکتر شهاب آفرینگاه,clinic,clinic,clinic,True,False,35.8013572,51.4599285,1376,,False
مطب دکتر انارکی,doctors,,doctors,True,False,35.7691554,51.3625149,1377,,False
دکتر حبیب سهرابی (جراح زیبایی بینی),doctors,doctor,doctors,True,False,35.7601956,51.415476,1378,,False
کلینیک تخصصی پوست و مو هلیا,clinic,clinic,clinic,True,False,35.8049776,51.464736,1379,,False
مرکز خدمات بین الملل روانشناسی و لکنت زبان اسکیلا,clinic,clinic,clinic,True,False,35.7631062,51.4439642,1380,,False
دکتر کره ئی,clinic,clinic,clinic,True,False,35.7619733,51.4693948,1381,,False
مطب دکتر فاطمه نعمت اللهی,doctors,doctor,doctors,True,False,35.7246433,51.4355273,1382,,False
کلینیک باروری و درمان های پیشرفته ناباروری سارا,clinic,clinic,clinic,True,False,35.7056796,51.3900343,1384,,False
مطب دكتر سعيد انوری,doctors,doctor,doctors,True,False,35.7636849,51.4435643,1386,,False
دکتر سارا جعفری محمدی,doctors,doctor,doctors,True,False,35.7413937,51.4092315,1391,,False
دکتر علی امینی اعصاب وروان,doctors,doctor,doctors,True,False,35.8012923,51.4169613,1392,,False
دکتر فاطمه زارعین متخصص اعصاب و روان,doctors,doctor,doctors,True,False,35.7714131,51.3554907,1394,,False
مطب دکتر زهرا ترشیزی,doctors,doctor,doctors,True,False,35.7681089,51.4119208,1398,,False
Savagenome Genetic Clinic and Laboratory,,laboratory,laboratory,True,False,35.7456379,51.4121223,1403,,False
مطب پوست و زیبایی دکتر حدیث مهرابی,clinic,clinic,clinic,True,False,35.7532391,51.5306493,1405,,False
کلینیک زیبایی ستایش,clinic,clinic,clinic,True,False,35.7630617,51.33772,1410,,False
دکتر سیف الدین زاهدی,doctors,,doctors,True,False,35.6572647,51.3680733,1411,,False
رادیولوژی دکتر یاسر صافی,doctors,doctor,doctors,True,False,35.7563958,51.3936348,1412,,False
درمانگاه سجاد,clinic,,clinic,True,False,35.6172386,51.4942288,1414,,False
مطب رز دکتر رضوان موسوی,clinic,clinic,clinic,True,False,35.6314194,51.3685068,1416,,False
کلینیک درد آزا سلامت,clinic,clinic,clinic,True,False,35.7703992,51.3626893,1417,,False
آزمایشگاه دنا,,laboratory,laboratory,True,False,35.750112,51.4110658,1418,,False
مطب دکتر بهزاد امیری,clinic,clinic,clinic,True,False,35.7056919,51.3894437,1424,,False
کلینیک دکتر فروغ (مرکز جامع طب فیزیکی و توانبخشی),clinic,clinic,clinic,True,False,35.7100623,51.377259,1425,,False
کلینیک زیبایی ملورا,clinic,clinic,clinic,True,False,35.8001922,51.4701995,1426,,False
مرکز پرستاری کیانمهر,clinic,clinic,clinic,True,False,35.7093113,51.3738276,1427,,False
کلینیک مشاوره آنید,clinic,clinic,clinic,True,False,35.7717804,51.378205,1430,,False
دکتر پدرام اطمینانی,doctors,doctor,doctors,True,False,35.8018591,51.4538271,1431,,False
unnamed,clinic,,clinic,True,False,35.747377,51.4108393,1432,,False
کلینیک پوست، مو و زیبایی دکتر مهسا گرجی,clinic,clinic,clinic,True,False,35.7665917,51.3572429,1433,,False
کلینیک پوست آرتمیس,clinic,clinic,clinic,True,False,35.7690616,51.3279513,1434,,False
انجمن دنیای بهتر,clinic,clinic,clinic,True,False,35.7723149,51.4367431,1435,,False
کلینیک درمان زخم دنیای زخم,clinic,clinic,clinic,True,False,35.7085136,51.3851808,1438,,False
دکتر عبدالرسول مولودی,doctors,doctor,doctors,True,False,35.7083285,51.3851996,1439,,False
مرکز پوست دکتر رکسانا صدوقی,clinic,clinic,clinic,True,False,35.7881016,51.4213154,1440,,False
مطب دکتر چراغچی,doctors,,doctors,True,False,35.6188456,51.4491101,1442,,False
دكترمكارچيان,clinic,clinic,clinic,True,False,35.7713893,51.4145736,1443,,False
دکتر حمید احمدی,doctors,doctor,doctors,True,False,35.7453669,51.4113563,1444,,False
کلینیک دندانپزشکی نیلا,doctors,doctor,doctors,True,False,35.760072,51.4084926,1445,,False
دکتر مهدی آقاعلیخانی,doctors,doctor,doctors,True,False,35.7990008,51.4142828,1447,,False
مطب دکتر حسین ملازم,doctors,doctor,doctors,True,False,35.7702249,51.3619999,1448,,False
مطب زیبایی دکتر اسما ارجمندی,doctors,clinic,doctors,True,False,35.743818,51.5302746,1449,,False
کلینیک فیزیوتراپی مدیا,clinic,physiotherapist,clinic,True,False,35.6772358,51.3890573,1451,,False
کلینیک زیبایی لیلین,clinic,,clinic,True,False,35.766887,51.4566748,1456,,False
مطب دکتر سید حسن دیباجی,doctors,doctor,doctors,True,False,35.7808161,51.462,1457,,False
کلینیک رادیولوژی دهان، فک و صورت دکتر میرزایی,doctors,doctor,doctors,True,False,35.6370043,51.4109025,1458,,False
کلینیک درد افتخار,clinic,clinic,clinic,True,False,35.7756996,51.3662727,1459,,False
کلینیک دکتر وحید کاوه  فوق تخصص هماتولوژی و آنکولوژی,clinic,clinic,clinic,True,False,35.7557703,51.3769625,1460,,False
آزمایشگاه دنا,,laboratory,laboratory,True,False,35.7501035,51.4110915,1461,,False
ساختمان پزشکان مریم,doctors,,doctors,True,False,35.7347898,51.4330611,1463,,False
مرکز پزشکی- زیبایی مارین,,doctor,doctor,True,False,35.7463529,51.4651691,1466,,False
ساختمان پزشکان اندیشه,clinic,clinic,clinic,True,False,35.6972763,51.3752254,1467,,False
مطب زیبایی لانا,doctors,doctor,doctors,True,False,35.7798577,51.3662364,1469,,False
دندانپزشکی نسیم پارک وی,clinic,clinic,clinic,True,False,35.7868512,51.415571,1471,,False
مطب دکتر محمد مهدی سرزعیم,doctors,doctor,doctors,True,False,35.7733069,51.4429498,1473,,False
کلینیک ارتودنسی دکتر ساغر هرندی,hospital,hospital,hospital,True,True,35.792743,51.4526377,1474,,False
ليزر كلينيك تخت طاووس,clinic,clinic,clinic,True,False,35.7235698,51.4122435,1477,,False
کلینیک طب فیزیکی و توانبخشی لگام,clinic,clinic,clinic,True,False,35.7488545,51.4094752,1479,,False
کلینیک روانشناسی روان رشد,clinic,clinic,clinic,True,False,35.7270324,51.5290578,1481,,False
کلینیک دندانپزشکی آنیسا,clinic,clinic,clinic,True,False,35.7666394,51.4138333,1483,,False
کلینت ونتا,clinic,clinic,clinic,True,False,35.7695535,51.4198244,1484,,False
کلینیک زیبایی روما,clinic,clinic,clinic,True,False,35.6494254,51.3116815,1487,,False
کلینیک زیبایی آندیا,clinic,clinic,clinic,True,False,35.7703555,51.3625967,1489,,False
کلینیک رزآبی,clinic,clinic,clinic,True,False,35.7830437,51.3790182,1490,,False
خانه ایمپلنت (دکتر پورشاهی),clinic,clinic,clinic,True,False,35.7867009,51.42425,1491,,False
کلینیک دکتر خوانساری,clinic,clinic,clinic,True,False,35.7879935,51.4602635,1493,,False
مطب دکتر کاظم خوانساری,doctors,doctor,doctors,True,False,35.7444193,51.5633436,1494,,False
دکتر محسن اسلامی متخصص کلیه و مجاری ادراری و ناباروی و hpv,doctors,doctor,doctors,True,False,35.7755413,51.4642193,1496,,False
ساختمان پزشکان امام جعفرصادق نعمت آباد,clinic,clinic,clinic,True,False,35.630292,51.3584293,1498,,False
مطب دکتر یوسف فام,doctors,doctor,doctors,True,False,35.7562304,51.3942187,1500,,False
unnamed,clinic,,clinic,True,False,35.6189812,51.4610441,1501,,False
کلینیک زیبایی لومیر,clinic,clinic,clinic,True,False,35.8055418,51.4733856,1503,,False
کلینیک فیزیوتراپی پایدار,clinic,clinic,clinic,True,False,35.7709292,51.3656854,1504,,False
کلینیک روانشناسی حس زندگی,clinic,clinic,clinic,True,False,35.779463,51.3648671,1506,,False
مطب زیبایی و لیزر بنیز,doctors,doctor,doctors,True,False,35.7534292,51.4756274,1507,,False
ارتوپدی فنی باریش,hospital,hospital,hospital,True,True,35.7723579,51.3240929,1508,,False
دکتر بنفشه تاج بخش,doctors,doctor,doctors,True,False,35.7479454,51.410478,1510,,False
کلینیک اورولوژی و ناتوانایی جنسی دکتر البرز وشتاسبی,clinic,clinic,clinic,True,False,35.7655366,51.476062,1516,,False
کلینیک دندانپزشکی تبسم مهر,clinic,clinic,clinic,True,False,35.7628227,51.3982312,1517,,False
کلینیک تخصصی طب کار دانیال,clinic,clinic,clinic,True,False,35.6372183,51.411074,1518,,False
مطب دکتر احیا خان احمدی - متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7967109,51.4194786,1520,,False
کلینیک زیبایی مه رویان,clinic,clinic,clinic,True,False,35.7753678,51.4207004,1522,,False
کلینیک سلول های بنیادی دکتر فتحی,clinic,clinic,clinic,True,False,35.8009293,51.4610733,1523,,False
مطب پوست، زیبایی و لیزر نیژ,doctors,doctor,doctors,True,False,35.756175,51.3941866,1524,,False
کلینیک زیبایی مهر,clinic,clinic,clinic,True,False,35.7396499,51.4962172,1525,,False
کلینیک ارتوپدی فنی رادمان,clinic,clinic,clinic,True,False,35.7084784,51.3851949,1528,,False
مرکز دیالیز بیمارستان لبافی نژاد,clinic,dialysis,clinic,True,False,35.7672987,51.4637096,1530,,False
کلینیک مهر افروز,clinic,clinic,clinic,True,False,35.8119214,51.4596225,1531,,False
دکتر امیرحسین امامی میبدی,doctors,doctor,doctors,True,False,35.7587796,51.3617984,1532,,False
دکتر وهاب آسترکی,doctors,doctor,doctors,True,False,35.7989236,51.4734004,1533,,False
کلینیک لیما,clinic,clinic,clinic,True,False,35.7799847,51.4588386,1534,,False
مجموعه پزشکی سانیک,clinic,clinic,clinic,True,False,35.7172373,51.4072106,1535,,False
رادیولوژی و سونوگرافی دکتر شهریاریان,doctors,doctor,doctors,True,False,35.7083787,51.3837272,1536,,False
تصویربرداری و سونوگرافی معراج,doctors,doctor,doctors,True,False,35.7080553,51.3825872,1537,,False
مطب دکتر وحید معتمدی,doctors,doctor,doctors,True,False,35.7081545,51.3879699,1538,,False
مطب دكتر سيد محمود اسحق حسينى,doctors,doctor,doctors,True,False,35.7082722,51.3839104,1539,,False
مطب دکتر فرهاد شاهی,doctors,doctor,doctors,True,False,35.708311,51.3837812,1540,,False
دکتر عباس علی بخشی,doctors,doctor,doctors,True,False,35.7082696,51.3852432,1541,,False
مرکز تصویربرداری و ام آر آی تهران ۱۰۱,doctors,doctor,doctors,True,False,35.7085043,51.3851438,1542,,False
دکتر قره گزلو,doctors,doctor,doctors,True,False,35.7082485,51.3855463,1543,,False
مطب دکتر شهریار عزیزی,,clinic,clinic,True,False,35.7776036,51.3581622,1548,,False
آزمایشگاه آناهیت,,laboratory,laboratory,True,False,35.7573782,51.1573538,1550,,False
پلی کلینیک تخصصی طاها تب,clinic,,clinic,True,False,35.7412229,51.5479856,1551,,False
دکتر امیر رضا معتبر,doctors,doctor,doctors,True,False,35.7996976,51.4688034,1552,,False
دکتر جواد خالقی,doctors,doctor,doctors,True,False,35.797291,51.4102705,1553,,False
آزمایشگاه دنا,hospital,hospital,hospital,True,True,35.7500692,51.4110696,1555,,False
کلینیک زیبایی آسا,clinic,clinic,clinic,True,False,35.638974,51.4109558,1558,,False
کلینیک زیبایی نیکی,clinic,clinic,clinic,True,False,35.6975561,51.3752764,1561,,False
مجتمع پزشکی شفاء,clinic,clinic,clinic,True,False,35.7565986,51.162908,1562,,False
اورژانس بیمارستان میلاد,hospital,hospital,hospital,True,True,35.745083,51.3802188,1563,,False
مطب پوست و مو شیلر بیوتی,clinic,clinic,clinic,True,False,35.7342708,51.3584021,1564,,False
مرکز تصویربرداری امید نوین,hospital,hospital,hospital,True,True,35.7562819,51.3955302,1565,,False
کلینیک زیبایی سام شعبه زعفرانیه,clinic,clinic,clinic,True,False,35.7932284,51.4108218,1567,,False
دکتر محمد زواره ای بوتاکس معده,doctors,doctor,doctors,True,False,35.772027,51.3784506,1568,,False
مرکز ترک اعتیاد آوای سحر,clinic,,clinic,True,False,35.740709,51.5512753,1570,,False
درمان کمردرد از راه دور دکتر محمدی,clinic,clinic,clinic,True,False,35.7892387,51.4235436,1572,,False
کلینیک زیبایی دکتر یسری طباطبایی,clinic,clinic,clinic,True,False,35.8122419,51.4570183,1573,,False
کلینیک زیبایی شاداب,clinic,clinic,clinic,True,False,35.7616439,51.3360714,1574,,False
کلینیک گفتاردرمانی کاردرمانی و نوروتراپی ماهان,clinic,clinic,clinic,True,False,35.6315757,51.3752093,1577,,False
دندانپزشکی دکتر برشوئی,doctors,doctor,doctors,True,False,35.7885518,51.4230579,1578,,False
کلینیک زیبایی ماه زر,clinic,clinic,clinic,True,False,35.7712639,51.367641,1580,,False
رادیولوژی فک دندان و صورت,doctors,doctor,doctors,True,False,35.7814383,51.3712126,1581,,False
مرکز زیبایی دکتر الگا,clinic,clinic,clinic,True,False,35.8130301,51.4109952,1584,,False
Loveya Skincare,clinic,clinic,clinic,True,False,35.7924421,51.4161584,1586,,False
بیمارستان نور,hospital,hospital,hospital,True,True,35.6103699,51.4386695,1587,,False
سونوگرافی و رادیولوژی دکتر الهی فر,,laboratory,laboratory,True,False,35.7562301,51.3946037,1588,,False
مطب دکتر ناصر امینی صدر,doctors,doctor,doctors,True,False,35.7630359,51.4436204,1590,,False
مطب دکتر ایوب صالحی,hospital,hospital,hospital,True,True,35.735506,51.3419725,1591,,False
کلینیک زیبایی سوین,clinic,clinic,clinic,True,False,35.7809074,51.3529843,1595,,False
محموعه لاغری وندا,clinic,clinic,clinic,True,False,35.7955429,51.3585093,1598,,False
چشم پزشکی دکتر بابک صادقی,doctors,doctor,doctors,True,False,35.7345868,51.3291377,1600,,False
دکتر احسان مرادی متخصص جراحی مغز و اعصاب,doctors,doctor,doctors,True,False,35.7641213,51.4447565,1602,,False
رادیولوژی و سونوگرافی مهرگان,doctors,doctor,doctors,True,False,35.734616,51.3291627,1603,,False
مطب گلها (سانا اسکین سابق),doctors,doctor,doctors,True,False,35.7632134,51.3372555,1604,,False
متخصص زنان و زایمان الهه سلگی,doctors,doctor,doctors,True,False,35.7570376,51.3990129,1605,,False
آزمایشگاه پاتوبیولوژی مدیک,,laboratory,laboratory,True,False,35.7526783,51.4118757,1606,,False
کلینیک زخم بینش,clinic,clinic,clinic,True,False,35.7085566,51.3974926,1607,,False
مطب دکتر زینب بهرام نژاد متخصص زنان و زایمان,doctors,doctor,doctors,True,False,35.7656632,51.4761286,1608,,False
فیزیوتراپی شادتن,doctors,doctor,doctors,True,False,35.7829375,51.3813867,1610,,False
كلينيك پوست و مو دكتر سارا نجفي,doctors,doctor,doctors,True,False,35.8094323,51.4136212,1611,,False
مرکز جراحی زیبایی ساوی,clinic,clinic,clinic,True,False,35.8071126,51.4623933,1612,,False
دکتر مهران آقاگلی,doctors,doctor,doctors,True,False,35.7589242,51.4133033,1613,,False
فصد خون سپهر,,blood_donation,blood_donation,False,True,35.770146,51.4401813,1614,,False
مرکز تصویر برداری رازی(دکتر علیزاده),clinic,clinic,clinic,True,False,35.5925692,51.4402131,1621,,False
بیمارستان سینا,hospital,hospital,hospital,True,True,35.6863276,51.4119795,1622,,False
آزمایشگاه پاتوبیولوژی دکتر سرخه ای,,laboratory,laboratory,True,False,35.6531921,51.4989536,1623,,False
کلینیک اورولوژی دکتر آرش رنجبر,clinic,clinic,clinic,True,False,35.7803548,51.4625986,1624,,False
مرکز زیبایی و تناسب اندام آرمیتا,clinic,clinic,clinic,True,False,35.7338255,51.3942651,1625,,False
دکتر مجید فرجی قلب و عروق,doctors,doctor,doctors,True,False,35.7677845,51.461538,1628,,False
دکتر فرشید احمدی پوست و زیبایی,doctors,doctor,doctors,True,False,35.7390491,51.3265438,1629,,False
مطب دندانپزشکی و ایمپلنت دکتر اورعی,doctors,doctor,doctors,True,False,35.7534594,51.5304519,1630,,False
رادیولوژی و سونوگرافی کوروش,clinic,clinic,clinic,True,False,35.7073991,51.3905033,1631,,False
دکتر آنا دیلمی پزشک زیبایی,doctors,doctor,doctors,True,False,35.7837412,51.4471614,1634,,False
مطب دکتر محمد علی قائد,doctors,doctor,doctors,True,False,35.7830761,51.3774575,1635,,False
مطب دندانپزشکی دکتر فریور,doctors,doctor,doctors,True,False,35.7706437,51.37238,1637,,False
دکتر سلطانی نژاد,doctors,doctor,doctors,True,False,35.6313689,51.3685681,1638,,False
دکتر حمیدرضا آزادی فرد,doctors,doctor,doctors,True,False,35.640659,51.4875762,1639,,False
مطب دکتر لیلا مقدم,doctors,doctor,doctors,True,False,35.7600124,51.4144096,1641,,False
کلینیک ترک اعتیاد پیام تندرستی,doctors,doctor,doctors,True,False,35.7614311,51.400609,1642,,False
مطب دکتر پاکنژاد روانشناس,doctors,doctor,doctors,True,False,35.7528651,51.3735083,1647,,False
پزشک متخصص وجراح  زنان و زایمان,doctors,doctor,doctors,True,False,35.7656264,51.3610624,1649,,False
کلینیک زیبایی نیلاز,clinic,clinic,clinic,True,False,35.7577426,51.3159376,1650,,False
پزشک متخصص قلب و عروق  دکتر ترقی,doctors,doctor,doctors,True,False,35.7287872,51.4205941,1651,,False
کلینیک زیبایی لیا,doctors,doctor,doctors,True,False,35.7706357,51.3743836,1652,,False
کلینیک زیبایی مهرزاد,doctors,doctor,doctors,True,False,35.7836998,51.3819751,1654,,False
رادیولوژی و سونوگرافی مرزداران غرب,,laboratory,laboratory,True,False,35.7342014,51.3547557,1657,,False
مطب دکتر فواد فولادی,doctors,doctor,doctors,True,False,35.7973206,51.4588393,1659,,False
