name,amenity,healthcare,facility_category,is_demand_point,is_candidate_station,latitude,longitude,facility_id,no_fly_categories,in_no_fly_zone
مرکز بهداشت محمدیان,clinic,clinic,clinic,True,False,35.7016085,51.4966455,496,airport_buffer,True
مرکز بهداشت وحدت اسلامی,clinic,clinic,clinic,True,False,35.6648103,51.4062497,497,government_political,True
مرکز بهداشت همایون,clinic,,clinic,True,False,35.7302567,51.468206,498,airport_buffer,True
پایگاه بهداشت جلالی,clinic,clinic,clinic,True,False,35.6831815,51.4497904,499,airport_buffer|government_political,True
خانه بهداشت شهرک آزادی,clinic,,clinic,True,False,35.7107576,51.274092,500,airport_buffer,True
درمانگاه شهدای شهر ری,clinic,clinic,clinic,True,False,35.6055038,51.4469045,501,,False
مرکز بهداشت هنگام,clinic,,clinic,True,False,35.7494016,51.5106442,502,,False
مرکز بهداشت امام حسن مجتبی,clinic,,clinic,True,False,35.7432546,51.5556084,503,,False
کلینیک الزهرا,clinic,,clinic,True,False,35.7655757,51.3908599,504,,False
مرکز بهداشت آفرینش,clinic,,clinic,True,False,35.6370684,51.4664476,505,,False
مرکز بهداشت شهید صفدری,clinic,clinic,clinic,True,False,35.6765176,51.4791748,506,airport_buffer,True
مرکز بهداشت شمال‌غرب,clinic,clinic,clinic,True,False,35.7282959,51.4153813,507,government_political,True
مرکز بهداشت ولیعصر,clinic,clinic,clinic,True,False,35.648404,51.3407879,508,government_political,True
مرکز بهداشت شهر زیبا,clinic,clinic,clinic,True,False,35.7490426,51.2873198,509,,False
مرکز بهداشت جوادیه شهید شاطری,clinic,,clinic,True,False,35.6571216,51.387062,510,,False
مرکز بهداشت خواجه نوری,clinic,clinic,clinic,True,False,35.6964644,51.4389217,511,airport_buffer,True
مرکز بهداشت سازمان برنامه,clinic,clinic,clinic,True,False,35.7464269,51.3003536,512,,False
مرکز بهداشت دانشگاه علامه طباطبائی,clinic,clinic,clinic,True,False,35.7580381,51.2645713,513,government_political,True
مرکز سلامت ظهیرآباد,clinic,clinic,clinic,True,False,35.5909773,51.4483575,514,,False
مرکز بهداشت کادوس,clinic,clinic,clinic,True,False,35.736346,51.5351521,515,,False
مرکز سلامت مبارکی,clinic,clinic,clinic,True,False,35.7747455,51.4925987,516,,False
مرکز بهداشت پورهدایت,clinic,clinic,clinic,True,False,35.6802153,51.4639628,517,airport_buffer,True
مرکز سلامت جامعه مبارکی,clinic,clinic,clinic,True,False,35.6088542,51.426017,518,,False
مرکز بهداشت ناصری نیا,clinic,clinic,clinic,True,False,35.7387088,51.3774646,519,,False
مرکز خانه سلامت شقایق,clinic,,clinic,True,False,35.7576577,51.3022288,520,,False
مرکز سلامت شهرک چشمه,clinic,clinic,clinic,True,False,35.7557081,51.2581918,521,airport_buffer,True
آزمایشگاه مواد غذایی مرجعان خاتم,,laboratory,laboratory,True,False,35.6235265,51.3823964,522,,False
مرکز بهداشت چیذر,clinic,,clinic,True,False,35.7978293,51.4562501,523,,False
مرکز جامع سلامت سعادت‌آباد,clinic,clinic,clinic,True,False,35.7917388,51.3833946,524,,False
مرکز بهداشت خواجه نظام الملک,clinic,clinic,clinic,True,False,35.7236207,51.4531217,525,airport_buffer,True
مرکز بهداشت سمنگان,clinic,clinic,clinic,True,False,35.7290102,51.487408,526,airport_buffer,True
مرکز جامع سلامت مسجدالسادات,clinic,,clinic,True,False,35.7243657,51.4079958,527,,False
مرکز بهداشت ۱۷ شهریور,clinic,clinic,clinic,True,False,35.6931253,51.4520082,528,airport_buffer,True
مرکز بهداشت حاج یحیی آقا سید عبدالله,clinic,clinic,clinic,True,False,35.6540904,51.4937715,529,,False
مرکز بهداشت صاحب الزمان,clinic,clinic,clinic,True,False,35.65422,51.3216562,530,airport_buffer,True
مركز خدمات جامع بهداشت فرحزاد,clinic,,clinic,True,False,35.7942854,51.3427725,531,,False
مرکز بهداشت شیبانی,clinic,,clinic,True,False,35.7802363,51.4579198,532,,False
unnamed,clinic,clinic,clinic,True,False,35.663773,51.4350647,533,,False
مرکز خدمات جامع جامع سلامت شهری غیاثی,clinic,clinic,clinic,True,False,35.6692185,51.464164,534,airport_buffer,True
مرکز سلامت شیخ احمد کافی,clinic,,clinic,True,False,35.6383991,51.4178932,535,,False
مرکز بهداشت شهید یغماییان,clinic,clinic,clinic,True,False,35.6184574,51.4537798,536,,False
مرکز بهداشت شهید جمالی,clinic,clinic,clinic,True,False,35.597802,51.4397532,537,,False
مرکز بهداشت وردآورد,clinic,clinic,clinic,True,False,35.7390202,51.1370768,538,,False
نقاهتگاه ۱۷ شهریور,clinic,clinic,clinic,True,False,35.7121446,51.4841692,539,airport_buffer,True
کلینیک شبانه روزی خانی آباد,clinic,clinic,clinic,True,False,35.6283713,51.3909381,540,,False
کلینیک سپینود,clinic,clinic,clinic,True,False,35.8061666,51.4624286,541,,False
دکتر لیلا ملکی / جراح بینی,doctors,doctor,doctors,True,False,35.7973926,51.4080866,542,,False
دکتر سعید رضا یوسف,doctors,doctor,doctors,True,False,35.7862089,51.4266892,543,,False
کلینیک دامپزشکی آریانا,,clinic,clinic,True,False,35.7540861,51.3262618,544,,False
مطب دندانپزشکی نیک,clinic,clinic,clinic,True,False,35.7358756,51.3344331,545,,False
دکتر افشین طاهری اعظم,doctors,doctor,doctors,True,False,35.7806345,51.3685178,546,,False
رنگ و ابزار شهریاری,clinic,,clinic,True,False,35.7187299,51.3740239,547,,False
درمانگاه شبانه روزی قائم آل احمد عج,clinic,clinic,clinic,True,False,35.6766834,51.4905538,548,airport_buffer,True
نگین آزادی,clinic,clinic,clinic,True,False,35.7009035,51.3810186,549,,False
دکتر زارعی شریف,doctors,doctor,doctors,True,False,35.6647371,51.2646316,550,airport_buffer,True
دکتر محمدعلی اخوت پور,doctors,doctor,doctors,True,False,35.7562248,51.3941513,551,,False
کلینیک لیزر دالیا شعبه ۲,clinic,clinic,clinic,True,False,35.6795099,51.4486085,552,airport_buffer,True
کلینیک لیزر وزیبایی دالیا,clinic,clinic,clinic,True,False,35.6904737,51.4631471,553,airport_buffer,True
کلینیک شبانه‌روزی نادری,clinic,clinic,clinic,True,False,35.7787011,51.3352749,554,government_political,True
درمانگاه شبانه‌روزی فولاد,clinic,,clinic,True,False,35.702399,51.4048944,555,government_political,True
راهپویان شفا,clinic,clinic,clinic,True,False,35.7709113,51.3060098,556,,False
کلینیک اعصاب و روان و مشاوره آلما,clinic,clinic,clinic,True,False,35.695308,51.2544809,557,airport_buffer|government_political,True
ساختمان پزشکان ۳۱۷,clinic,clinic,clinic,True,False,35.690223,51.4593281,558,airport_buffer|government_political,True
مرکز جامع سلامت سوهانک,clinic,clinic,clinic,True,False,35.8034743,51.5355365,559,,False
آزمایشگاه زمرد,,laboratory,laboratory,True,False,35.7578985,51.450719,560,,False
دکتر رضا آقاجانی پوست مو زیبایی,doctors,doctor,doctors,True,False,35.5905546,51.439327,561,government_political,True
درمانگاه شبانه روزی فرح بخش,clinic,clinic,clinic,True,False,35.7406509,51.4661826,562,,False
پایگاه سلامت شهری شماره یک - قمربنی هاشم,clinic,clinic,clinic,True,False,35.6826759,51.361373,563,airport_buffer,True
درمانگاه شبانه روزی امین,clinic,clinic,clinic,True,False,35.6373572,51.4507743,564,,False
مرکز بهداشتی درمانی راهور,clinic,,clinic,True,False,35.7002131,51.375257,565,,False
رادیولوژی و سونوگرافی فرمانیه,doctors,doctor,doctors,True,False,35.7992,51.473791,566,government_political,True
پلی کلینیک ۲۲ بهمن,clinic,clinic,clinic,True,False,35.7002408,51.3680744,567,airport_buffer,True
کلینیک ارتوپدی سپید,clinic,clinic,clinic,True,False,35.768871,51.475804,568,,False
کلینیک فوق تخصصی قلب سلامت,clinic,clinic,clinic,True,False,35.7996193,51.4492294,569,,False
دکتر حسین دباغیان (فوق متخصص قلب و عروق),doctors,doctor,doctors,True,False,35.7995694,51.4491602,570,,False
درمانگاه شبانه روزی سپیدار,clinic,clinic,clinic,True,False,35.7428588,51.5376249,571,,False
لیزر گلبرگ,clinic,clinic,clinic,True,False,35.7273148,51.515763,572,government_political,True
دکتر امیر حسین محمدی مفرد جراح بینی,doctors,doctor,doctors,True,False,35.7780881,51.3602779,573,government_political,True
دکتر غزوینیان,doctors,,doctors,True,False,35.76018,51.4002049,574,,False
مرکز ارتوپدی فنی پایار,clinic,clinic,clinic,True,False,35.7597404,51.4173847,575,,False
آزمایشگاه قلهک,,laboratory,laboratory,True,False,35.7725819,51.437476,576,government_political,True
کلینیک رازنو,clinic,clinic,clinic,True,False,35.740636,51.4456874,577,,False
دكتر سميرا حسن خانی جراح و متخصص زنان، زايمان و نازایی,doctors,doctor,doctors,True,False,35.7135598,51.3683833,578,,False
کلینیک تخصصی توحید دکتر علیرضا رمضان زاده,clinic,clinic,clinic,True,False,35.7065437,51.3765494,579,government_political,True
ساختمان پزشکان ۵۳,clinic,clinic,clinic,True,False,35.7618414,51.4453992,580,government_political,True
ساختمان پزشکان نیام,clinic,clinic,clinic,True,False,35.761601,51.4455191,581,government_political,True
دکتر نیما توکلی - متخصص اعصاب و روان,doctors,doctor,doctors,True,False,35.7235261,51.4235984,582,,False
دکتر نازنین صفائی,doctors,doctor,doctors,True,False,35.7972275,51.409595,583,,False
وستالب,clinic,clinic,clinic,True,False,35.7542463,51.4109982,584,,False
آزمایشگاه ژنتیک بنیان,,laboratory,laboratory,True,False,35.757943,51.4473186,585,government_political,True
کلینیک جوان,clinic,clinic,clinic,True,False,35.7445613,51.4119459,586,,False
دکتر رضا کریمیان ، جراح بینی,doctors,doctor,doctors,True,False,35.7780896,51.3603729,587,government_political,True
درمانگاه آزادگان,clinic,clinic,clinic,True,False,35.6625474,51.4594474,588,,False
مطب دکتر فاطمه ابراهیمی,doctors,doctor,doctors,True,False,35.7458743,51.41138,589,,False
کلینیک پوست و مو ساعی,clinic,clinic,clinic,True,False,35.7680988,51.4191241,590,,False
مطب دکتر مهدی صالح زاده,doctors,doctor,doctors,True,False,35.7362856,51.4638748,591,,False
کلینیک ماهک,clinic,clinic,clinic,True,False,35.723316,51.41166,592,,False
دکتر سیامک مرادی,doctors,doctor,doctors,True,False,35.7664665,51.4429076,593,,False
ساختمان پزشکان سبز,doctors,doctor,doctors,True,False,35.7655706,51.4421084,594,,False
دکتر زهرا امیدوار,doctors,doctor,doctors,True,False,35.7426129,51.4472434,595,,False
کلینیک زیبایی پارسیان طب,clinic,doctor,clinic,True,False,35.7599931,51.4426617,596,,False
ساختمان پزشکان حکیم,doctors,doctor,doctors,True,False,35.7650152,51.4415233,597,,False
unnamed,doctors,doctor,doctors,True,False,35.7080639,51.388873,598,,False
مرکز بهداشت دولت آباد,clinic,clinic,clinic,True,False,35.6171059,51.452614,599,,False
آزمایشگاه تشخیص طبی خاتم,,laboratory,laboratory,True,False,35.6336878,51.3726782,600,,False
آزمایشگاه تشخیص طبی سفیر,,laboratory,laboratory,True,False,35.6345679,51.3786164,601,government_political,True
آزمایشگاه تشخیص طبی شریعتی,,laboratory,laboratory,True,False,35.6352072,51.3786158,602,government_political,True
آزمایشگاه تشخیص طبی ماهان,,laboratory,laboratory,True,False,35.6343738,51.3790994,603,government_political,True
بان کلینیک,clinic,,clinic,True,False,35.796139,51.4761078,604,government_political,True
ویولا کلینیک,clinic,clinic,clinic,True,False,35.7357096,51.5255071,605,government_political,True
مرکز جراحی سهند,clinic,clinic,clinic,True,False,35.7323872,51.4426082,606,,False
مرکز ارتوپدی فنی طب نو,clinic,clinic,clinic,True,False,35.7339081,51.4404107,607,,False
کلینیک دامپزشکی سهروردی,,clinic,clinic,True,False,35.7275337,51.4368537,608,,False
درمانگاه خيريه امام جعفر صادق ع تهرانپارس,clinic,clinic,clinic,True,False,35.7431631,51.554655,609,,False
پایگاه سلامت باغ اناری,clinic,clinic,clinic,True,False,35.7527238,51.5446671,610,,False
کلینیک گوارش,,clinic,clinic,True,False,35.7348696,51.3284603,611,,False
کلینیک پزشگان,,clinic,clinic,True,False,35.7347783,51.3276466,612,,False
مرکز لیزر پوست و مو دوان,clinic,clinic,clinic,True,False,35.7601607,51.4356871,613,government_political,True
مرکز بهداشت صفا,clinic,clinic,clinic,True,False,35.7010889,51.4578185,614,airport_buffer,True
دکتر سپید,doctors,doctor,doctors,True,False,35.7721707,51.3746402,615,,False
درمانگاه امام حسن عسگری,clinic,clinic,clinic,True,False,35.6928201,51.479175,616,airport_buffer|government_political,True
مرکز همودیالیز به آفرین,clinic,clinic,clinic,True,False,35.7454423,51.2314876,617,airport_buffer,True
کلینیک تخصصی پوست، مو و زیبایی همسا,clinic,clinic,clinic,True,False,35.7259021,51.4743895,618,airport_buffer,True
مطب دکتر حمیدرضا سمیعی,doctors,doctor,doctors,True,False,35.7405476,51.4674886,619,,False
مرکز توانبخشی معلولان ذهنی آوای رضوان,clinic,clinic,clinic,True,False,35.6394519,51.4454012,620,,False
کلینیک دندانپزشکی بهبود,clinic,clinic,clinic,True,False,35.7592498,51.4115221,621,,False
مطب دکتر محمدرضا چراغیان,doctors,doctor,doctors,True,False,35.7359205,51.4057337,622,government_political,True
درمانگاه خیریه حضرت علی‌اصغر,clinic,,clinic,True,False,35.613511,51.4527176,623,,False
درمانگاه شهرداری منطقه ۱۰,clinic,clinic,clinic,True,False,35.6701984,51.3727813,624,,False
درمانگاه خیریه امام صادق,clinic,clinic,clinic,True,False,35.7190814,51.5058919,625,airport_buffer|government_political,True
مرکز تصویربرداری پزشکی تهران,clinic,,clinic,True,False,35.7195006,51.4056101,626,,False
مرکز خدمات جامع سلامت احمدی,clinic,clinic,clinic,True,False,35.7055657,51.4591962,627,airport_buffer,True
دکتر آذر محمدی | زیبایی,doctors,doctor,doctors,True,False,35.7942438,51.4365002,628,,False
درمانگاه خیریه شبانه روزی رضویه,clinic,clinic,clinic,True,False,35.8150957,51.4796625,629,government_political,True
مرکز جراحی سعادت آباد,clinic,clinic,clinic,True,False,35.7828861,51.3774344,630,,False
درمانگاه تامین اجتماعی آزادی,clinic,clinic,clinic,True,False,35.7004703,51.320568,631,airport_buffer|government_political,True
کلینیک هورسام,clinic,clinic,clinic,True,False,35.7714843,51.3574539,632,,False
پایگاه سلامت هروی,clinic,clinic,clinic,True,False,35.7595737,51.4725099,633,government_political,True
مطب دکتر مهدی احمدی احمدی، فوق تخصص جراحی پلاستیک و زیبایی,doctors,doctor,doctors,True,False,35.7520551,51.4107961,634,,False
درمانگاه نبوی,clinic,clinic,clinic,True,False,35.6028701,51.4344949,635,,False
پایگاه بهداشت ولی آباد بهشتی,clinic,clinic,clinic,True,False,35.5807898,51.4197847,636,,False
کلینیک ایدن,clinic,clinic,clinic,True,False,35.7990995,51.4417285,637,government_political,True
مرکز بهداشت چهارصد دستگاه,clinic,clinic,clinic,True,False,35.6898035,51.4550574,638,airport_buffer|government_political,True
دکتر فرشاد جعفری، فوق تخصص قلب کودکان,doctors,doctor,doctors,True,False,35.7746777,51.4097932,639,,False
کلینیک پوست و زیبایی دکتر مهدی میمنت,clinic,clinic,clinic,True,False,35.8135513,51.4760156,640,government_political,True
کلینیک کاردرمانی و گفتاردرمانی آریان,clinic,clinic,clinic,True,False,35.7749888,51.3615286,641,,False
unnamed,doctors,doctor,doctors,True,False,35.6788967,51.3605591,642,airport_buffer,True
لیزر سلین,clinic,clinic,clinic,True,False,35.7866517,51.4356664,643,,False
رادیولوژی و سونوگرافی کیهان,doctors,doctor,doctors,True,False,35.7301342,51.3791311,644,,False
مرکز پزشکی هسته ای آفتاب,,laboratory,laboratory,True,False,35.7265487,51.5240473,645,government_political,True
مرکز زیبایی دکتر شیدوش,clinic,clinic,clinic,True,False,35.781618,51.4490163,646,,False
سمعک برتر,clinic,clinic,clinic,True,False,35.766951,51.4406803,647,,False
مرکز شنوایی سنجی و فروش سمعک آلفا,clinic,clinic,clinic,True,False,35.7591169,51.4115882,648,,False
کلینیک پوست و مو ماهور,clinic,clinic,clinic,True,False,35.8063828,51.456959,649,,False
رادیولوژی دکتر صدری,doctors,doctor,doctors,True,False,35.745168,51.4507107,650,,False
رادیولوژی و سونوگرافی ستارخان,doctors,doctor,doctors,True,False,35.7097293,51.3733673,651,,False
آزمایشگاه میرداماد,,laboratory,laboratory,True,False,35.7596761,51.4458384,652,,False
درمانگاه فرهنگیان منطقه ۱۴,clinic,clinic,clinic,True,False,35.6884082,51.4595495,653,airport_buffer|government_political,True
آزمایشگاه آرامش,,laboratory,laboratory,True,False,35.7826933,51.3742202,654,,False
دکتر رضا خدادادی,doctors,doctor,doctors,True,False,35.7884939,51.4191711,655,,False
درمانگاه چمران,clinic,clinic,clinic,True,False,35.7012352,51.4450741,656,airport_buffer,True
رادیولوژی فک و صورت دکتر یاراحمدی,doctors,doctor,doctors,True,False,35.7617812,51.445565,657,government_political,True
مطب دکتر روحانی,doctors,doctor,doctors,True,False,35.7758069,51.3662419,658,,False
کلینیک فیزیوتراپی بامداد سلامت,clinic,clinic,clinic,True,False,35.7273361,51.4079008,659,,False
کلینیک مهر پویا (دکتر اسدالله امان الهی),clinic,,clinic,True,False,35.7264103,51.3225612,660,,False
کلینیک مهر پویا (دکتر اسدالله امان الهی),clinic,clinic,clinic,True,False,35.7770192,51.3550218,661,,False
دکتر حبیبه احمدی متخصص زنان,doctors,doctor,doctors,True,False,35.7813764,51.3712249,662,,False
آزمایشگاه پاتوبیولوژی دکتر ویشکائی,,laboratory,laboratory,True,False,35.7320724,51.524702,663,,False
آزمایشگاه چهر,,laboratory,laboratory,True,False,35.7426242,51.4466474,664,,False
دکتر مسعود صدرالدینی,doctors,doctor,doctors,True,False,35.7990161,51.4409996,665,government_political,True
دکتر فاطمه سمامی,doctors,doctor,doctors,True,False,35.7990474,51.4410042,666,government_political,True
مرکز تخصصی طب کار چشم انداز,clinic,,clinic,True,False,35.7197576,51.3360106,667,airport_buffer|government_political,True
دکتر غزاله موسوی زاده,doctors,doctor,doctors,True,False,35.7572782,51.2894104,668,,False
دکتر سپیده مدعی نما,doctors,doctor,doctors,True,False,35.7685596,51.4609959,669,government_political,True
دکتر علی اصغر شیرازی,doctors,doctor,doctors,True,False,35.7287479,51.4164594,670,,False
آزمایشگاه پاتوبیولوژی سروش,,laboratory,laboratory,True,False,35.6919556,51.4771805,671,airport_buffer|government_political,True
آزمایشگاه دکتر حیدریان,,laboratory,laboratory,True,False,35.5914345,51.431324,672,government_political,True
آزمایشگاه تشخیص طبی الوند,,laboratory,laboratory,True,False,35.5912628,51.4426384,673,,False
آزمایشگاه پاتوبیولوژی پلاسما طب,,laboratory,laboratory,True,False,35.592617,51.4401512,674,,False
آزمایشگاه پاتوبیولوژی امروز,,laboratory,laboratory,True,False,35.5907631,51.438282,675,,False
آزمایشگاه حکمت,,laboratory,laboratory,True,False,35.6178643,51.4537853,676,,False
آزمایشگاه زکریا رازی,,laboratory,laboratory,True,False,35.6002769,51.4384613,677,,False
آزمایشگاه امامی اهری,,laboratory,laboratory,True,False,35.6641159,51.3988113,678,,False
آزمایشگاه نیاوران,,laboratory,laboratory,True,False,35.8116747,51.4633353,679,,False
آزمایشگاه هدیه,,laboratory,laboratory,True,False,35.715229,51.431633,680,airport_buffer,True
آزمایشگاه ساعی,,laboratory,laboratory,True,False,35.7353783,51.525074,681,government_political,True
آزمایشگاه دکتر منشدی,,laboratory,laboratory,True,False,35.7646027,51.4192009,682,government_political,True
آزمایشگاه تسکین,,laboratory,laboratory,True,False,35.6768227,51.3598137,683,airport_buffer|government_political,True
آزمایشگاه تشخیص طبی دکتر فرحتاج,,laboratory,laboratory,True,False,35.5837517,51.4525452,684,,False
آزمایشگاه پاتوبیولوژی یاس,,laboratory,laboratory,True,False,35.6742744,51.3431625,685,airport_buffer|government_political,True
آزمایشگاه شمیران نو,,laboratory,laboratory,True,False,35.748909,51.5023346,686,,False
آزمایشگاه احسان,,laboratory,laboratory,True,False,35.7384338,51.558136,687,,False
آزمایشگاه بهرینگ,,laboratory,laboratory,True,False,35.7570915,51.4006958,688,government_political,True
آزمایشگاه الیا,,laboratory,laboratory,True,False,35.7601395,51.4425507,689,,False
آزمایشگاه ظفر,,laboratory,laboratory,True,False,35.7653323,51.4434054,690,,False
رادیولوژی تات,,laboratory,laboratory,True,False,35.7388362,51.5314233,691,,False
آزمایشگاه یزدان,,laboratory,laboratory,True,False,35.7243576,51.4378357,692,airport_buffer,True
آزمایشگاه نیکنام,,laboratory,laboratory,True,False,35.6429367,51.4207954,693,government_political,True
آزمایشگاه سینا,,laboratory,laboratory,True,False,35.6731474,51.2668707,694,airport_buffer,True
آزمایشگاه ابن سینا,,laboratory,laboratory,True,False,35.7237015,51.442646,695,airport_buffer|government_political,True
آزمایشگاه تشخیص پزشکی دکتر آقامحمدی,,laboratory,laboratory,True,False,35.6347359,51.3502237,696,,False
آزمایشگاه شهران,,laboratory,laboratory,True,False,35.7580396,51.2899768,697,,False
آزمایشگاه دیبا,,laboratory,laboratory,True,False,35.7707253,51.3042412,698,,False
آزمایشگاه دکتر امامی,,laboratory,laboratory,True,False,35.6367811,51.411036,699,,False
آزمایشگاه تخت جمشید,,laboratory,laboratory,True,False,35.7100067,51.4303398,700,airport_buffer|government_political,True
آزمایشگاه برنارد,,laboratory,laboratory,True,False,35.7248878,51.4187355,701,,False
آزمایشگاه امیر کبیر,,laboratory,laboratory,True,False,35.6616637,51.3437566,702,airport_buffer,True
آزمایشگاه پاسکال,,laboratory,laboratory,True,False,35.7005184,51.3904161,703,government_political,True
آزمایشگاه کاوش,,laboratory,laboratory,True,False,35.763382,51.2905006,704,government_political,True
آزمایشگاه جلوه,,laboratory,laboratory,True,False,35.7349281,51.4997025,705,,False
آزمایشگاه دکتر تقوی,,laboratory,laboratory,True,False,35.7415009,51.533287,706,,False
آزمایشگاه لاوازیه,,laboratory,laboratory,True,False,35.736248,51.4888077,707,airport_buffer,True
آزمایشگاه دکتر حبیبی,,laboratory,laboratory,True,False,35.6973495,51.4154472,708,,False
آزمایشگاه لوتوس,,laboratory,laboratory,True,False,35.7345734,51.3553772,709,,False
آزمایشگاه داورپناه,,laboratory,laboratory,True,False,35.7029533,51.4130936,710,,False
آزمایشگاه دکتر سبزپوشان,,laboratory,laboratory,True,False,35.7227097,51.3319206,711,airport_buffer,True
آزمایشگاه بیمارستان رسالت,,laboratory,laboratory,True,False,35.7421875,51.4489136,712,,False
آزمایشگاه پزشکی ری,,laboratory,laboratory,True,False,35.596097,51.4392883,713,,False
آزمایشگاه دکتر عمادی,,laboratory,laboratory,True,False,35.6488647,51.3425827,714,government_political,True
آزمایشگاه پاتوبیولوژی و تشخیص پزشکی بهار,,laboratory,laboratory,True,False,35.7163734,51.389782,715,government_political,True
آزمایشگاه شهباز,,laboratory,laboratory,True,False,35.6712608,51.4461823,716,airport_buffer,True
آزمایشگاه جشنواره,,laboratory,laboratory,True,False,35.7346649,51.5353622,717,,False
آزمایشگاه دکتر علوی,,laboratory,laboratory,True,False,35.6748962,51.3363876,718,airport_buffer,True
آزمایشگاه بیمارستان شهریار,,laboratory,laboratory,True,False,35.6992264,51.3667107,719,airport_buffer,True
آزمایشگاه فارابی,,laboratory,laboratory,True,False,35.7656441,51.4426422,720,,False
آزمایشگاه لامارک,,laboratory,laboratory,True,False,35.7275124,51.4070663,721,,False
آزمایشگاه کیمیا,,laboratory,laboratory,True,False,35.6701164,51.3793488,722,,False
آزمایشگاه ویلسون,,laboratory,laboratory,True,False,35.6601143,51.4310837,723,,False
آزمایشگاه کوروش,,laboratory,laboratory,True,False,35.8063052,51.430051,724,,False
آزمایشگاه مبنا,,laboratory,laboratory,True,False,35.7361641,51.4058952,725,government_political,True
آزمایشگاه تشخیص طبی دکتر خطایی,,laboratory,laboratory,True,False,35.713398,51.4600716,726,airport_buffer,True
آزمایشگاه تشخیص پزشکی پارس,,laboratory,laboratory,True,False,35.6919518,51.3494072,727,airport_buffer,True
آزمایشگاه زکریا,,laboratory,laboratory,True,False,35.7322578,51.3105049,728,airport_buffer,True
آزمایشگاه موسسه غرب,,laboratory,laboratory,True,False,35.76091,51.4002342,729,,False
آزمایشگاه گلستان,,laboratory,laboratory,True,False,35.7700844,51.4598694,730,government_political,True
آزمایشگاه پاتوبیولوژی شرق,,laboratory,laboratory,True,False,35.7161865,51.4907074,731,airport_buffer,True
آزمایشگاه تشخیص پزشکی بهمن,,laboratory,laboratory,True,False,35.6582565,51.3575478,732,airport_buffer,True
آزمایشگاه صبا,,laboratory,laboratory,True,False,35.7105255,51.436348,733,airport_buffer|government_political,True
آزمایشگاه مهناز,,laboratory,laboratory,True,False,35.7323036,51.4324951,734,,False
آزمایشگاه ستارخان,,laboratory,laboratory,True,False,35.7184906,51.3638649,735,,False
آزمایشگاه آلبرت,,laboratory,laboratory,True,False,35.6907365,51.4613728,736,airport_buffer|government_political,True
کلینیک سلامت ملل متحد,clinic,clinic,clinic,True,False,35.8043752,51.4567557,737,,False
آزمایشگاه ولی عصر,,laboratory,laboratory,True,False,35.6417618,51.3387337,738,,False
آزمایشگاه پاتوبیولوژی خزانه,,laboratory,laboratory,True,False,35.6353836,51.4215279,739,,False
آزمایشگاه دکتر عزیزپور,,laboratory,laboratory,True,False,35.6655693,51.4476128,740,,False
آزمایشگاه مریم,,laboratory,laboratory,True,False,35.7689781,51.3783722,741,,False
کلینیک زیبایی هستیا,clinic,clinic,clinic,True,False,35.7971755,51.446072,742,,False
کلینیک الهام,clinic,clinic,clinic,True,False,35.7782516,51.3598442,743,government_political,True
آزمایشگاه پاس,,laboratory,laboratory,True,False,35.7224818,51.4510102,744,airport_buffer,True
آزمایشگاه بیمارستان ساسان,,laboratory,laboratory,True,False,35.7109413,51.4032326,745,government_political,True
آزمایشگاه تهرانسر,,laboratory,laboratory,True,False,35.6966553,51.2543716,746,airport_buffer|government_political,True
آزمایشگاه اقدسیه,,laboratory,laboratory,True,False,35.8007278,51.4828148,747,government_political,True
آزمایشگاه مشیریه,,laboratory,laboratory,True,False,35.6249046,51.4896088,748,government_political,True
آزمایشگاه دکتر جلالی,,laboratory,laboratory,True,False,35.730175,51.3790703,749,,False
آزمایشگاه شهرآرا,,laboratory,laboratory,True,False,35.7224388,51.3722115,750,,False
آزمایشگاه پاتوبیولوژی دی,,laboratory,laboratory,True,False,35.6370468,51.4020844,751,,False
آزمایشگاه تشخیص طبی ملاصدرا,,laboratory,laboratory,True,False,35.7163696,51.4657669,752,airport_buffer,True
آزمایشگاه بیمارستان جم,,laboratory,laboratory,True,False,35.7227821,51.4230309,753,,False
آزمایشگاه سازمان انتقال خون,,laboratory,laboratory,True,False,35.7483864,51.375206,754,,False
آزمایشگاه پرژن,,laboratory,laboratory,True,False,35.7440147,51.3281364,755,,False
آزمایشگاه فرمند,,laboratory,laboratory,True,False,35.778038,51.3604012,756,government_political,True
آزمایشگاه توانا,,laboratory,laboratory,True,False,35.7740479,51.3771744,757,government_political,True
آزمایشگاه پاتوبیولوژی دکتر تیموری,,laboratory,laboratory,True,False,35.7479324,51.2478676,758,airport_buffer,True
آزمایشگاه دکتر پورلشگری,,laboratory,laboratory,True,False,35.7617569,51.4456139,759,government_political,True
آزمایشگاه اروند,,laboratory,laboratory,True,False,35.7179527,51.3891487,760,government_political,True
آزمایشگاه لیانا,,laboratory,laboratory,True,False,35.7576218,51.4394341,761,government_political,True
آزمایشگاه اکسین,,laboratory,laboratory,True,False,35.7107773,51.2761803,762,airport_buffer,True
آزمایشگاه دولت,,laboratory,laboratory,True,False,35.7749138,51.4637718,763,,False
آزمایشگاه سپیدار,,laboratory,laboratory,True,False,35.7015915,51.3621979,764,airport_buffer,True
آزمایشگاه نگین اختیاریه,,laboratory,laboratory,True,False,35.7882309,51.4670029,765,,False
آزمایشگاه صدرا,,laboratory,laboratory,True,False,35.7778713,51.3356956,766,government_political,True
